1442115675705	5-1	135.0
1442115676705	1-2	50.0
1442115676705	2-3	54.0
1442115676705	3-4	38.0
1442115676705	4-5	18.0
1442115676705	5-1	134.0
1442115677705	1-2	50.0
1442115677705	2-3	54.0
1442115677705	3-4	37.0
1442115677705	4-5	19.0
1442115677705	5-1	133.0
1442115678705	1-2	50.0
1442115678705	2-3	54.0
1442115678705	3-4	37.0
1442115678705	4-5	19.0
1442115678705	5-1	132.0
1442115679705	1-2	50.0
1442115679705	2-3	54.0
1442115679705	3-4	36.0
1442115679705	4-5	20.0
1442115679705	5-1	130.0
1442115680705	1-2	50.0
1442115680705	2-3	54.0
1442115680705	3-4	36.0
1442115680705	4-5	20.0
1442115680705	5-1	130.0
1442115681705	1-2	50.0
1442115681705	2-3	54.0
1442115681705	3-4	36.0
1442115681705	4-5	21.0
1442115681705	5-1	128.0
1442115682705	1-2	50.0
1442115682705	2-3	54.0
1442115682705	3-4	36.0
1442115682705	4-5	21.0
1442115682705	5-1	127.0
1442115683705	1-2	51.0
1442115683705	2-3	54.0
1442115683705	3-4	35.0
1442115683705	4-5	22.0
1442115683705	5-1	126.0
1442115684705	1-2	51.0
1442115684705	2-3	54.0
1442115684705	3-4	35.0
1442115684705	4-5	22.0
1442115684705	5-1	125.0
1442115685705	1-2	51.0
1442115685705	2-3	53.0
1442115685705	3-4	35.0
1442115685705	4-5	23.0
1442115685705	5-1	124.0
1442115686705	1-2	51.0
1442115686705	2-3	53.0
1442115686705	3-4	34.0
1442115686705	4-5	23.0
1442115686705	5-1	123.0
1442115687705	1-2	51.0
1442115687705	2-3	53.0
1442115687705	3-4	34.0
1442115687705	4-5	24.0
1442115687705	5-1	122.0
1442115688705	1-2	52.0
1442115688705	2-3	52.0
1442115688705	3-4	34.0
1442115688705	4-5	25.0
1442115688705	5-1	121.0
1442115689705	1-2	52.0
1442115689705	2-3	52.0
1442115689705	3-4	33.0
1442115689705	4-5	25.0
1442115689705	5-1	120.0
1442115690705	1-2	52.0
1442115690705	2-3	51.0
1442115690705	3-4	33.0
1442115690705	4-5	26.0
1442115690705	5-1	119.0
1442115691705	1-2	53.0
1442115691705	2-3	51.0
1442115691705	3-4	33.0
1442115691705	4-5	27.0
1442115691705	5-1	118.0
1442115692705	1-2	53.0
1442115692705	2-3	51.0
1442115692705	3-4	33.0
1442115692705	4-5	27.0
1442115692705	5-1	117.0
1442115693705	1-2	53.0
1442115693705	2-3	51.0
1442115693705	3-4	32.0
1442115693705	4-5	28.0
1442115693705	5-1	116.0
1442115694705	1-2	53.0
1442115694705	2-3	51.0
1442115694705	3-4	32.0
1442115694705	4-5	29.0
1442115694705	5-1	114.0
1442115695705	1-2	53.0
1442115695705	2-3	51.0
1442115695705	3-4	31.0
1442115695705	4-5	29.0
1442115695705	5-1	113.0
1442115696705	1-2	53.0
1442115696705	2-3	51.0
1442115696705	3-4	31.0
1442115696705	4-5	30.0
1442115696705	5-1	112.0
1442115697705	1-2	52.0
1442115697705	2-3	51.0
1442115697705	3-4	30.0
1442115697705	4-5	30.0
1442115697705	5-1	111.0
1442115698705	1-2	52.0
1442115698705	2-3	51.0
1442115698705	3-4	29.0
1442115698705	4-5	30.0
1442115698705	5-1	109.0
1442115699705	1-2	53.0
1442115699705	2-3	51.0
1442115699705	3-4	28.0
1442115699705	4-5	31.0
1442115699705	5-1	108.0
1442115700705	1-2	53.0
1442115700705	2-3	50.0
1442115700705	3-4	27.0
1442115700705	4-5	31.0
1442115700705	5-1	107.0
1442115701705	1-2	53.0
1442115701705	2-3	50.0
1442115701705	3-4	26.0
1442115701705	4-5	31.0
1442115701705	5-1	105.0
1442115702705	1-2	53.0
1442115702705	2-3	50.0
1442115702705	3-4	26.0
1442115702705	4-5	31.0
1442115702705	5-1	103.0
1442115703705	1-2	53.0
1442115703705	2-3	50.0
1442115703705	3-4	25.0
1442115703705	4-5	31.0
1442115703705	5-1	102.0
1442115704705	1-2	52.0
1442115704705	2-3	49.0
1442115704705	3-4	24.0
1442115704705	4-5	31.0
1442115704705	5-1	100.0
1442115705705	1-2	52.0
1442115705705	2-3	49.0
1442115705705	3-4	24.0
1442115705705	4-5	31.0
1442115705705	5-1	99.0
1442115706705	1-2	52.0
1442115706705	2-3	49.0
1442115706705	3-4	23.0
1442115706705	4-5	31.0
1442115706705	5-1	98.0
1442115707705	1-2	52.0
1442115707705	2-3	48.0
1442115707705	3-4	23.0
1442115707705	4-5	32.0
1442115707705	5-1	96.0
1442115708705	1-2	52.0
1442115708705	2-3	48.0
1442115708705	3-4	22.0
1442115708705	4-5	32.0
1442115708705	5-1	95.0
1442115709705	1-2	53.0
1442115709705	2-3	47.0
1442115709705	3-4	21.0
1442115709705	4-5	32.0
1442115709705	5-1	93.0
1442115710705	1-2	52.0
1442115710705	2-3	47.0
1442115710705	3-4	21.0
1442115710705	4-5	32.0
1442115710705	5-1	92.0
1442115711705	1-2	53.0
1442115711705	2-3	46.0
1442115711705	3-4	20.0
1442115711705	4-5	33.0
1442115711705	5-1	91.0
1442115712705	1-2	53.0
1442115712705	2-3	46.0
1442115712705	3-4	20.0
1442115712705	4-5	33.0
1442115712705	5-1	89.0
1442115713705	1-2	53.0
1442115713705	2-3	46.0
1442115713705	3-4	20.0
1442115713705	4-5	33.0
1442115713705	5-1	88.0
1442115714705	1-2	53.0
1442115714705	2-3	45.0
1442115714705	3-4	19.0
1442115714705	4-5	33.0
1442115714705	5-1	86.0
1442115715705	1-2	52.0
1442115715705	2-3	45.0
1442115715705	3-4	19.0
1442115715705	4-5	34.0
1442115715705	5-1	85.0
1442115716705	1-2	52.0
1442115716705	2-3	45.0
1442115716705	3-4	18.0
1442115716705	4-5	34.0
1442115716705	5-1	83.0
1442115717705	1-2	52.0
1442115717705	2-3	44.0
1442115717705	3-4	18.0
1442115717705	4-5	34.0
1442115717705	5-1	82.0
1442115718705	1-2	52.0
1442115718705	2-3	43.0
1442115718705	3-4	18.0
1442115718705	4-5	35.0
1442115718705	5-1	80.0
1442115719705	1-2	52.0
1442115719705	2-3	43.0
1442115719705	3-4	17.0
1442115719705	4-5	36.0
1442115719705	5-1	78.0
1442115720705	1-2	52.0
1442115720705	2-3	43.0
1442115720705	3-4	17.0
1442115720705	4-5	36.0
1442115720705	5-1	77.0
1442115721705	1-2	52.0
1442115721705	2-3	42.0
1442115721705	3-4	17.0
1442115721705	4-5	36.0
1442115721705	5-1	76.0
1442115722705	1-2	52.0
1442115722705	2-3	42.0
1442115722705	3-4	17.0
1442115722705	4-5	37.0
1442115722705	5-1	74.0
1442115723705	1-2	52.0
1442115723705	2-3	42.0
1442115723705	3-4	17.0
1442115723705	4-5	37.0
1442115723705	5-1	73.0
1442115724705	1-2	53.0
1442115724705	2-3	41.0
1442115724705	3-4	17.0
1442115724705	4-5	37.0
1442115724705	5-1	72.0
1442115725705	1-2	53.0
1442115725705	2-3	40.0
1442115725705	3-4	17.0
1442115725705	4-5	38.0
1442115725705	5-1	71.0
1442115726705	1-2	53.0
1442115726705	2-3	40.0
1442115726705	3-4	17.0
1442115726705	4-5	38.0
1442115726705	5-1	70.0
1442115727705	1-2	53.0
1442115727705	2-3	39.0
1442115727705	3-4	17.0
1442115727705	4-5	38.0
1442115727705	5-1	69.0
1442115728705	1-2	53.0
1442115728705	2-3	39.0
1442115728705	3-4	17.0
1442115728705	4-5	39.0
1442115728705	5-1	68.0
1442115729705	1-2	53.0
1442115729705	2-3	39.0
1442115729705	3-4	17.0
1442115729705	4-5	40.0
1442115729705	5-1	66.0
1442115730705	1-2	52.0
1442115730705	2-3	39.0
1442115730705	3-4	18.0
1442115730705	4-5	40.0
1442115730705	5-1	65.0
1442115731705	1-2	53.0
1442115731705	2-3	38.0
1442115731705	3-4	18.0
1442115731705	4-5	40.0
1442115731705	5-1	64.0
1442115732705	1-2	52.0
1442115732705	2-3	38.0
1442115732705	3-4	18.0
1442115732705	4-5	41.0
1442115732705	5-1	63.0
1442115733705	1-2	52.0
1442115733705	2-3	37.0
1442115733705	3-4	18.0
1442115733705	4-5	41.0
1442115733705	5-1	61.0
1442115734705	1-2	52.0
1442115734705	2-3	37.0
1442115734705	3-4	18.0
1442115734705	4-5	41.0
1442115734705	5-1	61.0
1442115735705	1-2	52.0
1442115735705	2-3	37.0
1442115735705	3-4	19.0
1442115735705	4-5	41.0
1442115735705	5-1	60.0
1442115736705	1-2	52.0
1442115736705	2-3	37.0
1442115736705	3-4	19.0
1442115736705	4-5	42.0
1442115736705	5-1	59.0
1442115737705	1-2	52.0
1442115737705	2-3	36.0
1442115737705	3-4	20.0
1442115737705	4-5	42.0
1442115737705	5-1	58.0
1442115738705	1-2	52.0
1442115738705	2-3	35.0
1442115738705	3-4	20.0
1442115738705	4-5	43.0
1442115738705	5-1	57.0
1442115739705	1-2	51.0
1442115739705	2-3	35.0
1442115739705	3-4	21.0
1442115739705	4-5	43.0
1442115739705	5-1	56.0
1442115740705	1-2	51.0
1442115740705	2-3	35.0
1442115740705	3-4	21.0
1442115740705	4-5	44.0
1442115740705	5-1	55.0
1442115741705	1-2	51.0
1442115741705	2-3	35.0
1442115741705	3-4	22.0
1442115741705	4-5	44.0
1442115741705	5-1	54.0
1442115742705	1-2	51.0
1442115742705	2-3	35.0
1442115742705	3-4	22.0
1442115742705	4-5	45.0
1442115742705	5-1	54.0
1442115743705	1-2	51.0
1442115743705	2-3	34.0
1442115743705	3-4	23.0
1442115743705	4-5	45.0
1442115743705	5-1	53.0
1442115744705	1-2	51.0
1442115744705	2-3	34.0
1442115744705	3-4	24.0
1442115744705	4-5	46.0
1442115744705	5-1	53.0
1442115745705	1-2	51.0
1442115745705	2-3	33.0
1442115745705	3-4	24.0
1442115745705	4-5	46.0
1442115745705	5-1	52.0
1442115746705	1-2	51.0
1442115746705	2-3	33.0
1442115746705	3-4	25.0
1442115746705	4-5	46.0
1442115746705	5-1	52.0
1442115747705	1-2	51.0
1442115747705	2-3	33.0
1442115747705	3-4	25.0
1442115747705	4-5	47.0
1442115747705	5-1	51.0
1442115748705	1-2	50.0
1442115748705	2-3	33.0
1442115748705	3-4	26.0
1442115748705	4-5	47.0
1442115748705	5-1	51.0
1442115749705	1-2	50.0
1442115749705	2-3	33.0
1442115749705	3-4	27.0
1442115749705	4-5	48.0
1442115749705	5-1	51.0
1442115750705	1-2	51.0
1442115750705	2-3	32.0
1442115750705	3-4	28.0
1442115750705	4-5	49.0
1442115750705	5-1	51.0
1442115751705	1-2	51.0
1442115751705	2-4	34.0
1442115751705	4-5	49.0
1442115751705	5-2	62.0
1442115752705	2-4	34.0
1442115752705	4-5	50.0
1442115752705	5-5	0.0
